FOJJUM_comp_0	1acf6bbb2118b6d7b83709cbc9b5739b7e64c428fd91f86adc75b2031c2dee1e	e15665f2e792bb64b0b26a4a88fc0515a773279f7fd7c7d8592dcb22ad05fdb7	191	191	-	b60_300	byte->FAIL
FOKQOM_comp_0	c5a32a1cfce64d2f50c6b8d587181faead1175bf7d6d6d80120c4e0b245653e8	c5a32a1cfce64d2f50c6b8d587181faead1175bf7d6d6d80120c4e0b245653e8	89	89	eta	b60_300	byte->FAIL
FOLKEX_comp_0	fd2dc460736bd3b4aa6959ce6e3de5e37be3766e5934cedb9b007e246ef6ed56	fd2dc460736bd3b4aa6959ce6e3de5e37be3766e5934cedb9b007e246ef6ed56	122	122	eta	fast	byte->key
FOQGAU_comp_0	324ef2308883e3cea1ee006f3e48ff1a51ad70a0e92778fc098ccd3181d99142	324ef2308883e3cea1ee006f3e48ff1a51ad70a0e92778fc098ccd3181d99142	92	92	eta	fast	byte->byte
FOSNEI_comp_0	0a46537428ad661cd528f95b7885451a4774bc2b8cd8cc71ab8bb096d73124ce	8e6a09b3baea837bb2c5d1693682df7b84a9f4b273a197d07c9c80059c28c024	103	97	-	b300_plus	FAIL->byte
FUPBUO_comp_0	922e14b64798cc8826f56a5d1dd284866e57b6da80a422cf2acb7cf51e195bb0	922e14b64798cc8826f56a5d1dd284866e57b6da80a422cf2acb7cf51e195bb0	129	129	-	b60_300	byte->byte
FUQZAT_comp_0	d1295747b1cb9adc042f7ad40833bdf00139683045ce5f59986616c85f5c9b6b	810c7d9323850cf685332a6500b30d6a47058a87f08f7cc5383f253586a9057d	79	79	eta	b30_60	key->FAIL
FUWMAN_comp_0	32f899a1c7dbbb41dc4f16b2d82ef1c87868fb65b6f719c5f78b68638824404c	32f899a1c7dbbb41dc4f16b2d82ef1c87868fb65b6f719c5f78b68638824404c	146	146	-	b60_300	byte->byte
FUYYAB_comp_0	041dd86ba169d55cc5e3f8df6621679d86bd6c82e62fabc664df91da6d5b4a13	041dd86ba169d55cc5e3f8df6621679d86bd6c82e62fabc664df91da6d5b4a13	95	95	eta	b30_60	byte->FAIL
GAMJAG_comp_0	1fa153db383f314bb8a58f50f3df728b5aa0a4fbd3f87c180630b453001a8321	1fa153db383f314bb8a58f50f3df728b5aa0a4fbd3f87c180630b453001a8321	118	118	eta	fast	byte->byte
GAQWUR_comp_0	e06d9b3ec511cf3865e5279c0e3a0616b5379837a3ad31ff1ad82fa0b2430a0a	e06d9b3ec511cf3865e5279c0e3a0616b5379837a3ad31ff1ad82fa0b2430a0a	118	118	eta	fast	byte->byte
GASRAV_comp_0	528e54f34ea763baee03952ac6e70ceaef3f792f36c16069f4b0fa5cd9cb64ad	528e54f34ea763baee03952ac6e70ceaef3f792f36c16069f4b0fa5cd9cb64ad	104	104	eta	fast	byte->byte
GIFFUX_comp_0	5d45ffec12787f16ce19a4144836c720e364962f5459fd71ec1e018d740aa600	5d45ffec12787f16ce19a4144836c720e364962f5459fd71ec1e018d740aa600	75	75	-	b30_60	byte->byte
GIFVUN_comp_0	5d79d5e4647719b4676fa8135c2b828099c1a56df2b1f390dd6870ef16c022e6	NO_STRUCTURE@300s	145	-	eta	b300_plus	no_structure
GIFXOJ_comp_0	5559b8c0cb158768a29006028ff414981d3ee1bf1f63aaae270b61124248ff40	5559b8c0cb158768a29006028ff414981d3ee1bf1f63aaae270b61124248ff40	149	149	eta	b30_60	byte->byte
GIMKIY_comp_1	ce178697c074a2e6073a725b7dedfa23f3f06b2e774108676e2b156f92e09e1d	de5744e798f22d91dbb8d490397e388f43d4b6d6ebe7f75bcf4de39a6c7cb799	119	119	-	b30_60	key->key
GORNUY_comp_0	56fe8f5e3c01fd3958abd222c9e7042b95a5e90c7c0900476935c9de339214f3	NO_STRUCTURE@300s	306	-	-	b300_plus	no_structure
GURJUA_comp_0	35890aafb1cc0d493356c8c5ed69e00dbd8e1971dd5f935fae2feedb7bfa6ffe	NO_STRUCTURE@300s	148	-	eta	b300_plus	no_structure
