0	GOHNEW_comp_0	c926b6d276dc5ab4a605aa2f482c8cfd6fadf09d6319337fe2736a609d9d9131	c926b6d276dc5ab4a605aa2f482c8cfd6fadf09d6319337fe2736a609d9d9131	83	83	-	8c088b07832291ce334bad5895f6db112f03fdebcc562003535ab65aef043592	OK
1	GOHNEW_comp_0	c926b6d276dc5ab4a605aa2f482c8cfd6fadf09d6319337fe2736a609d9d9131	c926b6d276dc5ab4a605aa2f482c8cfd6fadf09d6319337fe2736a609d9d9131	83	83	-	8c088b07832291ce334bad5895f6db112f03fdebcc562003535ab65aef043592	OK
0	KADYEW_comp_0	03d4827a26ffec6e90e28a60deeba574f0a44b8dd9d58dc0e8192cf4e349dbc1	03d4827a26ffec6e90e28a60deeba574f0a44b8dd9d58dc0e8192cf4e349dbc1	113	113	-	ec812762806160726e177cd71cf184b363371b1d05703d5e760259ca33ef008c	OK
1	KADYEW_comp_0	4600c38ececb99858cbec8354d7b596a3aaa06097be60ed74634a875d5922f5f	4600c38ececb99858cbec8354d7b596a3aaa06097be60ed74634a875d5922f5f	113	113	-	bbd90067211ad21bfbc9e50521ba7049871d05d7d422e30b2cecdca90ed40ee8	OK
0	NIYZED_comp_0	7c60ca9b02b576cb46b2b29cfc132c95955d64fa0377685ae87144a3072bef04	7c60ca9b02b576cb46b2b29cfc132c95955d64fa0377685ae87144a3072bef04	65	65	-	400ded520b2d2ed70a36bf30ca3a9d873c691f6c6b4dc505f4c8368092e27566	OK
1	NIYZED_comp_0	7c60ca9b02b576cb46b2b29cfc132c95955d64fa0377685ae87144a3072bef04	7c60ca9b02b576cb46b2b29cfc132c95955d64fa0377685ae87144a3072bef04	65	65	-	400ded520b2d2ed70a36bf30ca3a9d873c691f6c6b4dc505f4c8368092e27566	OK
0	PACYOJ_comp_0	0533574d3c419b3c9b24ce24430acbf65cfa2f9554ef39c81d5c3dc0af1d6b3f	0533574d3c419b3c9b24ce24430acbf65cfa2f9554ef39c81d5c3dc0af1d6b3f	76	76	-	d8c54a167775abd402f23f9afd30a2a07db9355682520aa0370bb0e487aa4a6b	OK
1	PACYOJ_comp_0	6cdb6cd6759087c5f3b718c784e094e3871239f76aff5a105e519fb24a27ab56	6cdb6cd6759087c5f3b718c784e094e3871239f76aff5a105e519fb24a27ab56	76	76	-	b9332833a36e5ee3a0993f70a2f79d5670112c9c471e54b52bb7588b99c36a90	OK
0	REMFIY_comp_0	c4858abe32fb2a8f45114ad28af4e76f900d3fa8b5cb41040c5253831a223115	c4858abe32fb2a8f45114ad28af4e76f900d3fa8b5cb41040c5253831a223115	68	68	-	ecf087b58ede10f1be80f3b0cd710e2d14e32db1d061260b4933117f3f5f88c2	OK
1	REMFIY_comp_0	c4858abe32fb2a8f45114ad28af4e76f900d3fa8b5cb41040c5253831a223115	c4858abe32fb2a8f45114ad28af4e76f900d3fa8b5cb41040c5253831a223115	68	68	-	ecf087b58ede10f1be80f3b0cd710e2d14e32db1d061260b4933117f3f5f88c2	OK
